code,current_name,rubric,conf,from_web_override
23407,Разглаживающий крем для век с питательными маслами ecobeauty,Макияж,,False
23409,"Расслабляющий гель для душа "" Инжир и лаванда """,Уход за телом,,False
23410,"Мыло "" Инжир и лаванда """,Уход за телом,,False
23411,"Крем для рук и тела "" Инжир и лаванда """,Уход за руками и ногами,,False
23412,"Жидкое мыло для рук "" Чайное дерево и мандарин """,Уход за руками и ногами,,False
23414,"Мыло "" Чайное дерево и мандарин """,Уход за телом,,False
23473,Нутрикомплекс для волос и ногтей,Уход за волосами,,False
23644,"Антибактериальный гель для рук "" Чайное дерево и мандарин """,Уход за руками и ногами,,False
23646,"Очищающ. гель с дезодорир. эффектом для интимной гигиены "" Феминэль - особый уход """,Гигиена и полость рта,,False
23694,"Спрей-антиперспирант для ног "" Норд """,Дезодоранты,,False
23708,"Шампунь для жирных волос "" Крапива и лимон "" . большой объём",Уход за волосами,,False
23718,"Шарик. дезод.-антиперспирант с ухаживающим комплексом "" Активэль """,Дезодоранты,,False
23725,"Шарик. дезодорант-антиперспирант 24-часового действия "" Активэль """,Дезодоранты,,False
23727,"Дезодорант-антиперспирант 24-часового действия "" Активэль """,Дезодоранты,,False
23729,Смягчающий лосьон для тела,Уход за телом,,False
23730,Увлажняющий лосьон для тела,Уход за телом,,False
23733,Питательное молочко для тела,Уход за телом,,False
23735,"Крем для лица двойного действия "" Шведский spa салон """,Уход за лицом,,False
23738,"Питательная маска для ступней "" Шведский spa салон """,Уход за руками и ногами,,False
23747,"Дневной увлажняющий крем "" Витаминный уход """,Wellness и питание,,False
